User_ID	sex	dPlt	age	orgn	race	ethnic	_estmDrct	_contblack	_posFB	_negFB	prfSlfOtr	prfWhtBlk	prfDemRep	eItmWhtBlk	eDemRep	eSlfOtr	ewhtblk	eItmDemRep	votedDem	willVoteDem	rwa	rsnbrg	mrs	eItmSlfA	eItmSlfB	iatRace	batRace	cgatRace	satRace	spfRace	epRace	ampRace	spdRace	iatPltc	batPltc	cgatPltc	satPltc	spfPltc	epPltc	ampPltc	spdPltc	iatSelf	batSelf	cgatSelf	satSelf	spfSelf	epSelf	ampSelf	spdSelf
183796	f	2	18	ca	.....																																									-0.064475939		0.125	
183918	m	-2	24	us	.....			1				4					0						2.3333333333			0.7026418182	0.2706468974					-0.083333333		-0.329548797						-0.333333333	-0.825757576	0.2347809724		0.8257299593	0.1861649994			-0.208333333	
184034	f		30	us	.....																																												
184405	m	0	18	us	.....				1	1	5					0							1.1666666667													0.3513891837						0.4280343199							
184524	m	3	22	us	.....								6		3			3.2	1	1		4.8							0.0250904588				-1.281818182	0.9056024308					0.3421402205							0.0765045351			
185869	f	2	47	us	.....																											0.2083333333									0.8181818182		0.6647786373		0.470165509				
186078	f	3	47	us	.....			3				4					-1														0.3629514506			0.3715015331							3		0.3182740211		0.0876594001				0
186428	f	2	25	us	.....			3				5					1														-0.088674828														0.5080578534				0.5555555556
186950	m	1	38	ca	.....													1.8			2.5333333333	5.3					0.6347844346	-0.213975507		0.6234186587		0.0416666667	0.2738095238							-0.041666667				1.5435451889			0.2678549751		
187184	f		20	br	.....																												1.25						0.7067529584										
187549	f	0	42	us	.....													3.8											0.493044376												0.8333333333	0.6226134146							
187590	f	3	53	us	.....									-1				5.2																									0.0409855369				0.6829400012		
187943	m	2	28	us	.....			7				4					0																																
188169	f	3	19	us	.....			1				5					0														-0.335333701									0.25							-0.264575018		
188342	m	-2	35	us	.....			1				5		1.3333333333			1																	-0.706312449											0.7934877747				
188531	f	2	31	us	.....																																					0.4908851013							
188896	f	3	42	ca	.....																										0.6096754226																		
188970	f	3	51	us	.....																																												
189192	f	0	47	us	.....		3		1	1	4		7	-2	7	-1			1	1				-1.05	4.6	-0.141298403				1.0512676941													-0.076029693		1.3106987526				
189751	m	3	19	us	.....			3				4					0																											-2.567215639					
190610	m	0	63	us	white	nhisp																													-0.193966702														
191013	f	2	44	us	.....																																-0.0956976				0.0757575758			1.2232684878					0
191671	f	3	31	us	.....													6.4									1.0637198293				-0.249449404		-0.701298701																
191679	f	2	53	us	.....									0.1666666667																		-0.291666667					1.292639184		1.0333589338										
191758	m	2	19	us	.....		4	3				1		-1.5			-3							-1.25	4.2		-0.431095404			-1.197314715			-1.025641026							0.25			0.945976098						
191805	m	2	21	ie	.....			1				4					0	2.2																									0.4169330065			-0.278044737			
192148	m	2	15	us	.....								7		8					1		5.6						0.1239358071						0.6792615129															
193663	m	3	27	uk	.....																												0.1166666667													0.6462398755			
194151	f		13	us	.....								6	-0.666666667	5					1						0.6345927817								0.0293082296							1.2803030303					1.6117019246			
194315	f	3	22	us	.....				1	2	2		6		6	1		4	1	1								-0.262309258		0.3165965672								0.4300643227					0.2547564174						
194408	f	0	53	us	.....																		2.5			0.3779604345								-0.529869087							-1.277777778								
194580	f	-2	16	us	.....				4	2	3					-3																																	
194755	f	-1	17	us	.....																		1.8333333333			0.1396433263				0.3053526173											-0.128787879							0.0416666667	
194759	f	2	54	us	.....				2	4	4			-0.5		0																							0.5939963985				0.4581369617						
195059	m	2	51	dk	.....								6		4					0			2.1666666667												-0.224595628							0.1989535781							
195947	f	3	56	us	.....																					-0.329986949		0.7970957802												0.0833333333								0.2916666667	
196381	f	3	66	us	.....			3	1	5	5	5				1	2																									0.706654001					0.195799964	0.1666666667	
196780	m	1	37	us	.....																																												1.2222222222
197086	m	3	32	us	.....				2	2	7					6							5.3333333333			0.7853223412	0.2120467806																						
197100	m	2	16	us	.....				2	2	5			-0.666666667		3					2.4666666667	5.8													0.3875089504							0.2138220665	0.6187842467				0.7993408442		
197288	f	0	21	us	.....		4	2	3	4	5	4		-1.333333333		2	0	-4.8			2.4		2.8333333333	2.25	4.4		0.4784495067	-0.009278201	-0.818186877	-0.511885902	-0.384997995	-0.25	0.0714285714				0.6975632062		-0.513498318		-0.916666667			2.2827454523	0.7031534915	1.5994518372	0.2245888043	0.125	0.4
197482	f	-2	19	us	.....																					0.1839790688																		1.6943034801					
197539	f	0	20	mt	.....									-0.5				1.2			2.8666666667									-0.442488327	-0.293431377											0.4623862635				-0.301711369		0.125	
197658	f	3	48	us	.....																	2.7					0.113566118			-0.753463458																		0	
197907	f	2	28	us	.....			7				6		-1.5			3					5							-0.105338154					0.4212810454						0.0833333333			0.4702285725	0.86480418		0.724912031	0.206660502		0.1964285714
197959	m	2	46	us	.....									-3														-0.551769886															0.484212078						
198068	f	2	27	us	.....								5		0					1						0.0364241395													-0.527699008	0.25									
199007	m	3	20	us	.....		3											2.4						-1.95	4.2	-0.491587481																							
199030	m	-1	34	uk	.....		4											5.6						-3.25	4.4				1.0396896822													0.8221107658							
199328	f	0	19	us	.....																4.2	3.2																								0.4249886871	1.2760278644		
199335	f	0	32	us	.....																3.1333333333					-0.34652886							-0.21978022											0.3029561934					
200835	m	3	48	us	.....																	4.3										-0.208333333					0.2386992388						0.3630567889						
200850	m	-1	18	ca	.....			2				5					2						2									0.0416666667	-0.557142857		0.4015704089				-0.146212744							-0.080511051	0.6793137399		
200919	f	-1	17	us	.....		3														3.6			1.25	3.8			-0.692271041					-0.035714286	0.5906760267	0.7112590735	0.8672336066				0.1666666667	1.3333333333	0.0403962193			-0.296200255				
201008	f	1	24	us	.....									0																		0.25												2.1705375252			-0.468758343		
201408	f	3	24	us	.....																2.4666666667					0.3971404885							-0.357142857									0.5777374673							
201909	f	0	30	us	.....		7	4	2	2	7	4	6		4	6	0		1	1				-0.75	4.6			0.9779485995			0.4210408256					0.6923785261					0.3	0.7047919497		1.2028861294					
203855	f	2	27	us	white	nhisp							6		3				1	1									-0.216637102											0.625		0.1444731702							
203870	f	2	25	us	white	nhisp	3											2.6						2.85	4.2																			1.5406878078	-0.521261234				
204738	f	2	19	us	white	nhisp		3				5	7		6		1			1													-0.347222222		0.4048097425				0.4183612593									0.2083333333	
204996	m	3	17	us	white	nhisp			1	1	4					0															0.030063696								-0.276183165	0									
205302	f	2	17	us	white	nhisp																												0.4721603416													-0.194189707		
206100	f	2	25	us	white	nhisp			2	2	5					1											0.6120880698																						
206351	f	0	19	us	white	nhisp																							0.1698261843			0.0833333333						-0.131641344										-0.25	
208125	f	0	41	nl	white	nhisp												1.2									0.2737334457																			0.3235512416		-0.041666667	
208186	m	0	17	us	blkwh	nhisp	3		1	1	6			0		4								0.55	4.2				0.4664995375					0.0464519579		0.5156916483						0.7648276084						0.3333333333	
208259	f	3	29	us	white	nhisp																6					0.0946130919															0.8333572527						0.2083333333	
209489	f	1	21	us	white	nhisp																					0.3248541824						0.2307692308	-0.904369096														-0.041666667	
210180	f	3	27	us	white	nhisp															1.3333333333	2.4						0.1404452802				0		0.7283589109		1.328276473			-0.078128454	0.625	1								
210549	f	1	39	us	white	nhisp							6	-0.333333333	2			1.8	1	1						-0.369281713			-0.493775096	-0.26252063	-0.012722216	-0.208333333			0.6369910345	0.6425167305					0.4722222222								
210679	f	2	21	us	white	nhisp							7		5				1	1	1.5333333333								-0.307207732								0.9281550697												
210824	f	-2	35	us	ntvAm	nhisp	4																	0.35	4.4															0.0416666667				0.2014085734	0.0839451091				
211072	m	-2	19	us	white	nhisp		2				5					2						3.6666666667				0.0537132631						-0.166666667						-0.39772022	0.125		-0.184986267							
211323	f	-1	29	ph	eAsia	nhisp																5.4								0.5889490375			0		-0.008627904														
211702	f	1	20	us	white	nhisp															1.2															0.9397950345									0.9658158646				-0.111111111
212225	f	0	24	us	white	nhisp	5	3				4					0							0.85	4.6		0.8707795571	1.484202273																					
212634	f	0	20	ca	sAsia	nhisp	3																	0.05	4.8		0.8042398123	1.5575856153				-0.083333333																	
212647	f	1	21	us	mixed	unkno																																											
212721	f	-2	24	us	white	nhisp		3				4					0																	-0.756628787						-0.416666667				0.7459313918					
212879	m	0	17	us	white	nhisp	6														2.5333333333			0.35	6.4			-0.155018339										0.7036484847											
213019	f	2	21	us	white	nhisp			2	2	3					-4		0.6																			0.0233932709		0.4992131133										
213292	f		18	ca	mixed																1.4666666667																									0.3999784082	0.1625474273		-0.066666667
213385	m	-3	42	mx	white	hispa																5.9																											
214205	f	2	42	us	white	nhisp		2				4					0	2.2											-0.511646081																				
216735	f	1	31	us	white	nhisp		4				4					0										0.0225104786																					-0.083333333	
217522	f	0	22	nl	white	nhisp		7				3	7		7		-1			1						-0.403606184					-0.405228726								0.2807363821								0.2426708015	-0.083333333	0.3857142857
218193	f	0	58	us	white	nhisp	4																	0.15	4.6							-0.041666667																	
219555	f	3	71	us	white	nhisp																						2.1943301055																	0.5587268002			0.0833333333	
219566	m	2	59	us	white	nhisp							7		10			6.2	1	1															0.3821488125		1.1920584397												
220126	m	2	31	us	white				2	2	6					2															0.5869693635							0.4528635626			0.1166666667								
220152	f	3	45	us	white	nhisp							7		6				1	1			1							0.4881081416	0.2091377798	0.2083333333	-0.928571429	1.3372727603				0.6076687621		-0.208333333	1.6363636364	0.6564181978							
220254	m	2	30	us	white	nhisp																5																							0.0285463867	0.5962124422		0.0416666667	
220388	f	-2	63	us	white	nhisp																																		0.1666666667									
220736	m	-3	26	us	white	nhisp			2	3	5					2													0.9719285518						-0.443989302													0.0416666667	
220969	m	1	40	us	white	nhisp																																	0.4735456812		0.6742424242		0.340374497						0.8888888889
221347	f	0	19	us	unkno	hispa							5	0.6666666667	1				0	0	3.0666666667	4.4						-0.643574616	-1.508980983					0.4605439074												0.0667056199		0.7916666667	
221554	m	2	58	us	white	nhisp			2	3	6			-1.5		1											0.3908465078																				0.0957218227		
222124	f	3	33	us	black	nhisp															1.3333333333														0.3328348972						0						0.9079578644		
222503	m	-2	17	us	white	nhisp																				-0.199863844						-0.166666667		-0.376478065														0.125	
222699	m	0	41	us	white	nhisp															1.4666666667																				0.05					1.2715700266	0.2572377836		
222806	f	2	57	us	white	nhisp																5.2									-0.083608989	0.0416666667											0.5101051886						
222811	f	3	23	us	white	nhisp			1	3	7					1																																	
223178	m	2	52	us	white	nhisp								-1.833333333																			-0.357142857																
223620	m	0	19	us	eAsia	unkno																4.6																											
223839	m	2	54	us	white	nhisp																4.9												1.323274146													0.4732327069	0	
223857	m	1	68	us	white	nhisp																5.7																	0.1871364269			0.3504539427						0.0833333333	
224026	m	1	36	us	white	nhisp																	1.6666666667									0.0416666667							-0.003379936							0.577300834			
224221	m	-1	67		white	nhisp															3.4							1.5418070544	0.7701636421				-0.575																
224480	f	1	20	us	white	nhisp																																											
